,canonical
528,COc1cc2c(cc1O)CCN[C@@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@H]1O)N2C)OCO4
529,CC[N+](C)(C)c1cccc(O)c1
530,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
531,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
532,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
533,COCCCOc1cc(C[C@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
534,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
535,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
536,CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)O
537,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@@H]3[C@H]1CC[C@H]2OP(=O)(O)O
538,FC(F)OC(F)(F)[C@H](F)Cl
539,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
540,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12
541,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
542,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1
543,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
544,C=C1CC[C@@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)/C=C\[C@H](C)C(C)C
545,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
546,CN1C[C@@H](C(=O)N[C@@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
547,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O
548,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](C)[C@H](O[C@@H]3C[C@](C)(OC)[C@H](O)[C@@H](C)O3)[C@H](C)C(=O)O[C@H](CC)[C@](C)(O)[C@H](O)[C@H](C)C(=O)[C@@H](C)C[C@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
549,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
550,C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC[C@H]2OC(=O)CCC1CCCC1
551,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
552,CC[C@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@H](C)O
553,CCCCC(=O)O[C@H]1CC[C@@H]2[C@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
554,Cc1cccc([C@@H](C)c2cnc[nH]2)c1C
555,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
556,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
557,CC[C@H](CO)NCCN[C@@H](CC)CO
558,CC[C@]1(C)CC(=O)NC1=O
559,CCN1C(=O)N[C@H](c2ccccc2)C1=O
560,CC(O)(P(=O)(O)O)P(=O)(O)O
561,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
562,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O
563,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O
564,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
565,NC(=O)OCC(COC(N)=O)c1ccccc1
566,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl
567,Nc1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O
568,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
569,Oc1ccc([C@H]2C[NH2+]CCc3c2cc(O)c(O)c3Cl)cc1
570,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1
571,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
572,CC(C)(C(=O)O)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
573,CC(C)(C)NC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C
574,C=CC[N+]1([C@H]2C[C@@H]3[C@H]4CC[C@@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
575,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
576,O=C([NH2+]C[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
577,C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
578,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
579,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
580,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
581,Nc1[nH]c(=O)ncc1F
582,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
583,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
584,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
585,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
586,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
587,C[C@@H]1C[C@@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
588,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1
589,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
590,CC1(C)O[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1
591,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
592,CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C
593,O=c1[nH]cc(F)c(=O)[nH]1
594,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
595,C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@]3(F)[C@H](O)C[C@]21C
596,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
597,CC1(C)O[C@H]2C[C@H]3[C@@H]4C[C@@H](F)C5=CC(=O)CC[C@@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1
598,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
599,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1
600,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
601,CCC(=O)O[C@@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C
602,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
603,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1
604,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
605,Cc1cn[nH]c1
606,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
607,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
608,COc1ccc(C[C@@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
609,O=C([O-])P(=O)([O-])[O-]
610,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O
611,C[C@]12CC[C@H]3C(=CCc4cc(OS(=O)(=O)O)ccc43)[C@H]1CCC2=O
612,CCC(=O)O[C@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C2CCCCC2)C[C@@H]1C(=O)[O-])C(C)C
613,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1
614,C/C=C1\NC(=O)[C@@H]2CSSCC/C=C\[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N2)OC(=O)[C@@H](C(C)C)NC1=O
615,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
616,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
617,NCC1(CC(=O)O)CCCCC1
618,COc1ccc2c3c1O[C@@H]1C[C@@H](O)C=C[C@]31CCN(C)C2
619,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
620,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
621,Nc1ccn([C@@H]2O[C@@H](CO)[C@H](O)C2(F)F)c(=O)n1
622,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC
623,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
624,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
625,CN[C@@H](C)[C@H]1CC[C@@H](N)[C@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3OC[C@@](C)(O)[C@H](NC)[C@H]3O)[C@@H](N)C[C@H]2N)O1
626,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
627,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CO)C(C)C)CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC2C=NC=N2)C(=O)O)C(C)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](CO)NC(=O)[C@H](CO)NC1=O
628,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1
629,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
630,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
631,C[N+]1(C)[C@@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
632,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
633,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
634,C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1
635,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1
636,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
637,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
638,CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2
639,COC1=CC(=O)C[C@@H](C)[C@@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
640,NC(N)=NCc1cccc(I)c1
641,NC(N)=N/N=C/c1c(Cl)cccc1Cl
642,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
643,CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21
644,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
645,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
646,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
647,CCCCc1ncc(/C=C(/Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
648,CC1(C)O[C@@H]2C[C@H]3[C@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CCl)O1
649,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
650,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
651,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
652,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2
653,O=[P@@]([O-])(O)C(Sc1ccc(Cl)cc1)[P@](=O)([O-])O
654,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
655,ClC[C@H]1CO1
656,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
657,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
658,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
659,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
660,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](O)c1ccccc1)C2
661,CCCC[N@+]1(C)[C@@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
662,NNc1nncc2ccccc12
663,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
664,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
665,CCCC(=O)O[C@@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@]21C
666,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
667,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@@H]1C5
668,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
669,NC(=O)NO
670,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
671,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2
672,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
673,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1
674,NNCCc1ccccc1
675,CCN(CC)CC(=O)Nc1c(C)cccc1C
676,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
677,O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@H](CO)O2)cc1I
678,O=[P@@]1(NCCCl)OCCCN1CCCl
679,CN(C)CCCN1c2ccccc2CCc2ccccc21
680,C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
681,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@H](O)C[C@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O
682,Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
683,C[C@@H](O[C@@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
684,Cn1c(=O)cc(N2CCC[C@H](N)C2)n(Cc2ccccc2C#N)c1=O
685,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
686,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I
687,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
688,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
689,COCC(=O)Nc1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I
690,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
691,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)N[C@@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@H](CO)[C@@H](O)CO)c1I)c1c(I)c(C(=O)N[C@@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@@H](CO)[C@@H](O)CO)c1I
692,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
693,O=C(NC[C@H](O)CO)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(N(CCO)C(=O)CO)c1I
694,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
695,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@H](O)CO)c1I
696,[C-]#N
697,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
698,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
699,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
700,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(O)CC
701,CC(C)C[C@@H](NC(=O)CNC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
702,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
703,Cc1cc(C(=O)NNCc2ccccc2)no1
704,FC(F)O[C@@H](Cl)C(F)(F)F
705,NNC(=O)c1ccncc1
706,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@@H]1O
707,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
708,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O[N+](=O)[O-]
709,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
710,C[C@H](N[C@@H](C)COc1ccccc1)[C@@H](O)c1ccc(O)cc1
711,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12
712,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
713,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
714,CN[C@]1(c2ccccc2Cl)CCCCC1=O
715,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
716,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1
717,O=[NH+][O-]
718,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
719,c1coc(CNc2ncnc3nc[nH]c23)c1
720,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
721,C[C@H](O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1
722,O=C(O)[C@@H](O)Cc1ccccc1
723,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@H](C(N)=O)C(C)C
724,Nc1nc(=S)c2[nH]cnc2[nH]1
725,C[C@@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1
726,OC[C@@H]1O[C@@H](O[C@H]2[C@H](CO)O[C@](O)(CO)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O
727,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1
728,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
729,Cc1c(OCC(F)(F)F)ccnc1C[S@](=O)c1nc2ccccc2[nH]1
730,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
731,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
732,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
733,CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
734,[Li+]
735,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
736,CC(C)(C)NC[C@@H](O)COc1cccc2c1CCCC2=O
737,C[C@@H]1CN([C@H]2CC[C@@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
738,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2
739,CN1CC[C@@]23CCCC[C@H]2[C@@H]1Cc1ccc(O)cc13
740,[Ra]
741,CCC[C@H]1C[C@H](C(=O)N[C@@H]([C@@H]2O[C@@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1
742,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
743,NCCCC[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
744,S=c1nc[nH]c2nc[nH]c12
745,[OH-]
746,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21
747,O=NN(CCCl)C(=O)NC1CCCCC1
