,canonical
542,COc1ccc(F)c(-c2cccc([C@@]3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1
543,C[C@@H](F)C(=O)N[C@H](Cc1ccc2c(c1)OCO2)[C@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
544,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]C4CCOCC4)cc13)N(CC(F)(F)F)S(=O)(=O)CC2
545,O=C([C@H]1C[NH2+]C[C@@]12CCCc1nc(Cl)ccc12)N1CC[C@@H](c2ccccc2)C[C@@H]1C1CCCCC1
546,COCC(=O)N[C@@H](Cc1ccc(-c2nccs2)cc1)[C@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
547,NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NOCCN12
548,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C
549,CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1
550,COc1cccc(-c2cccc([C@@]3(c4ccncc4)N=C(N)N(C)C3=O)c2)c1
551,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cccnc3F)c2)N=C1N
552,COc1ccc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1
553,CN1C(=O)[C@@](c2ccc(OCCF)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N
554,CCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
555,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CC(F)F)c2)N=C1N
556,CCCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
557,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCC(F)F)c2)N=C1N
558,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCC=C(F)F)c2)N=C1N
559,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC=C(F)F)c2)N=C1N
560,CCCC#Cc1cc([C@@]2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccc1F
561,COC[C@H]1CCCCN1C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21
562,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2cc(Cl)ccc21
563,CC(C)Cn1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1
564,CC(C)CCn1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1
565,CCn1cc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1
566,CN1C(=O)[C@](c2cccc(-c3cccnc3F)c2)(c2cnn(CC(F)(F)F)c2)N=C1N
567,CN1C(=O)[C@@](c2ccsc2)(c2ccc(F)c(-c3cccnc3F)c2)N=C1N
568,CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cccnc4F)cc32)N=C1N
569,CN1C(=O)[C@@]2(CC(C)(C)Cc3ccc(-c4cncc(Cl)c4)cc32)N=C1N
570,NC1=N[C@@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCC(F)(F)CN12
571,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1
572,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N3CCCCS3(=O)=O)c2)c1
573,Cc1ccccc1-c1ccc2nc(N)c(C[C@H](C)C(=O)NCc3cncs3)cc2c1
574,CC[C@@H](C)[C@]1(NC(C)=O)CCN([C@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@H]2C[C@@H](O)C[NH2+]2)C1=O
575,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1
576,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCC2(CC2)C(N)=N1
577,CCn1cc2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]CC(F)(F)C(F)(F)F)cc31)N(C)S(=O)(=O)CC2
578,CC(C)CCC[C@H](C)[NH2+]C[C@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1
579,CCCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21
580,COC[C@H]1CCN([C@H](CCc2ccccc2)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)C1=O
581,CCOC[C@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@@H]2O)cc(F)c1N)C(F)(F)F
582,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(N)OCC3(F)F)c2)nc1
583,C[N@@H+]1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1
584,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](C(F)(F)F)CC1
585,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21
586,COCC(=O)N[C@@H](Cc1cccc(-c2ccncc2)c1)[C@@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
587,COc1cc(C[C@H]2C[S@@](=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@@H]2O)cc(F)c1N
588,CC(C)(C)Cc1cnc2c(c1)[C@@H]([NH2+]C[C@H](O)[C@H](Cc1ccc3c(c1)OCO3)NC(=O)c1cccnc1F)CC1(CCC1)O2
589,CCn1nnc2c(N3CCCC3=O)cc(C(=O)N[C@H](Cc3ccccc3)[C@H](O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc21
590,NC1=[NH+][C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN21
591,Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NCC3CCCCC3)cc2c1
592,CC[C@@H](C)[C@@]1(NC(C)=O)CCN([C@H](CCc2ccccc2)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@H]2C[C@@H]([NH3+])C[NH2+]2)C1=O
593,CCCO[C@H]1C[NH2+][C@H]([C@@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](CC(C)C)C2=O)C1
594,NC1=N[C@@](c2ccnc(C(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21
595,CC(=O)N[C@@H](Cc1ccc(OC(F)F)c(OC(F)F)c1)[C@@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
596,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl
597,Cc1ccc2c(n1)CCC[C@@]21C[NH2+]C[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C[C@H]1C1CCCCC1
598,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(OCC(F)(F)F)c3)[C@H]2O)c1
599,CC(C)(C)Cn1cc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@H]2O)cn1
600,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cc(Cl)ccc4F)cc32)N=C1N
601,C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F
602,NC1=N[C@](c2ccnc(C(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cc(F)cc(F)c21
603,COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1C
604,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N3CCCCS3(=O)=O)c2)c1
605,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](CO)CC1
606,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)C1=O
607,CN1C(=O)[C@@]2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N
608,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CCOC(N)=N1
609,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]CCF)cc31)N(C)S(=O)(=O)CC2
610,CCc1cn(C)c2c(N3CCCC3=O)cc(C(=O)N[C@H](Cc3ccccc3)[C@H](O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc12
611,CCNc1cc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cncc(C#N)c2)cc(N2CCCCS2(=O)=O)c1
612,Cc1ccoc1C(=O)Nc1cccc([C@@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1
613,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C(F)(F)F
614,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cccc(C#N)c3)c2)N=C1N
615,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cccc(F)c3F)c2)N=C1N
616,Nc1nc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)ccc1OCCO
617,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCF)c2)N=C1N
618,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCCO)c2)N=C1N
619,CCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
620,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCCCF)c2)N=C1N
621,CCC[C@H](O)[C@@H]1CCN([C@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2C[C@H](O)C[NH2+]2)C1=O
622,CCn1cc([C@]2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1
623,CC(C)n1cc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1
624,CN1C(=O)[C@@](c2ccsc2)(c2cccc(-c3cccnc3F)c2)N=C1N
625,COc1cncc(-c2cccc([C@]3(c4ccsc4)N=C(N)N(C)C3=O)c2)c1
626,CN1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O
627,CC#Cc1cc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F
628,COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1C#N
629,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O
630,C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F
631,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc([C@@H](C)O)cc(N3CCCCS3(=O)=O)c2)c1
632,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc([C@@H](C)O)cc(N(C)S(C)(=O)=O)c2)c1
633,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c(N)c(OCCF)c3)[C@H]2O)c1
634,CC(C)Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N
635,CC(=O)N[C@@H](Cc1ccc(C(F)(F)F)c(F)c1)[C@@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
636,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-c3ccsc3)c2)CCCCC1
637,Nc1c(F)cc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(OC(F)(F)F)c3)[C@H]2O)cc1OC(C(F)(F)F)C(F)(F)F
638,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccc(C#N)cc32)cc1Cl
639,CCCCN(CCCC)C(=O)n1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
640,CCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)ccc1N
641,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COCC(N)=N1
642,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(F)cc(C(C)(C)C)c2)CCCCC1
643,COc1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](C)N2CC[C@](CC3CC3)(NC(C)=O)C2=O)c1
644,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCCC(N)=N1
645,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCC(=O)NC1
646,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)C)c2)CCCCC1
647,C#Cc1ccc(C[C@H](NC(=O)COC)[C@@H](O)C[NH2+][C@@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1
648,CN1C(=O)[C@@]2(CC(C)(C)Sc3ccc(-c4cccc(C#N)c4)cc32)N=C1N
649,CC[NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C
650,C=C1CCC([NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1
651,CN1C(=O)[C@@]2(CC(C)(C)Sc3ccc(-c4cncnc4)cc32)N=C1N
652,CC(C)(C)Cc1cnc2c(c1)[C@@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccc3c(c1)OCO3)NC(=O)c1ccc(F)nc1)CC1(CCC1)O2
653,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](C)CC1
654,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]CCF)cc13)N(C)S(=O)(=O)CC2
655,COCc1cc2cc(c1)C(=O)N[C@H]([C@@H](O)C[NH2+]C(C)(C)c1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2
656,COCc1cc2cc(c1)C(=O)N[C@@H]([C@H](O)C[NH2+]C1(c3cccc(C(C)(C)C)c3)CCCC1)Cc1cccc(c1)OCCCCN2
657,CCOc1cc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC
658,CCCOc1cc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC
659,CCCCOc1cc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC
660,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F
661,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cccc(F)c3)c2)N=C1N
662,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC#N)c2)N=C1N
663,COCCC/C=C/c1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
664,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCO)c2)N=C1N
665,CC(C)S[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H]1COCc2cccc(c2)[C@H](C)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1
666,Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)NCc3cnccn3)cc2c1
667,CN1C(=O)[C@](c2cccc(-c3cccnc3F)c2)(c2cnn(CCF)c2)N=C1N
668,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1
669,CO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1
670,CCc1cc(C[C@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1NC(=O)C[NH+](C)C
671,CCCN(CCC)C(=O)c1cc(Oc2ccccc2OC)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c1
672,CC[C@H](C)[C@@]1(NC(C)=O)CCN([C@H](CCc2ccccc2)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3C[NH2+]2)C1=O
673,CCCN(CCC)C(=O)c1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)cc(/C(C)=N\OCC(C)C)c1
674,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1
675,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@H]2O)c1
676,CCCOc1cc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@@H]2O)cc(F)c1N
677,COCCC#Cc1cccc([C@]2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1
678,C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F
679,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3cc(C#N)ccc32)cc1Cl
680,NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(C#COCCCF)c2)C2=NCC(F)(F)CN12
681,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1
682,CO/N=C(\C)c1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1
683,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@@H](O)C[NH2+]C4CCCCC4)cc13)N(C)S(=O)(=O)C2
684,NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN21
685,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2
686,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC(C)C
687,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N
688,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cc(F)cc(F)c3)c2)N=C1N
689,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N
690,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC(F)(F)F)c2)N=C1N
691,CNC(=O)Oc1ccc(C[C@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@@H]2O)cc1Br
692,CCCC[C@@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)C1=O
693,COc1ccc(F)c(-c2ccc3c(c2)[C@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
694,Cc1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O
695,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCOCC1
696,C[NH+](C)CC(=O)Nc1ccc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc1F
697,CC#Cc1cncc(-c2cc([C@@]3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1
698,COc1cc(F)cc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
699,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2ccccc2C(N)=N1
700,CCNc1cc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1C
701,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cncc(C(F)(F)F)c4)cc32)N=C1N
702,COCC(=O)N[C@H](Cc1cccc(-c2nccn2C)c1)[C@H](O)C[NH2+][C@@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
703,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccc(F)cc21
704,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F
705,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)cc(/C(C)=N\OCc2ccccc2)c1
706,COCc1cc2cc(c1)C(=O)N[C@H]([C@@H](O)C[NH2+]C1(c3cccc(C(C)(C)C)c3)CCC1)Cc1cccc(c1)OCCCCN2
707,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F
708,CCC[C@@H](O)[C@@H]1CCN([C@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)C1=O
709,CC(C)(C)c1ccnc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@H]2O)c1
710,COc1cccc(-c2ccc3c(c2)[C@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
711,COc1ccc([C@]2(c3cccc(-c4cccnc4F)c3)[NH+]=C(N)N3CCCN=C32)cc1
712,COc1ccc([C@@]2([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N=C(N)N(C)C2=O)cc1
713,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC1CCCC1
714,CC(C)c1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1
715,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cnccn3)c2)N=C1N
716,Nc1nc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)ccc1NCCO
717,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCC(F)F)c2)N=C1N
718,Cc1cc([C@]2(c3ccc(F)c(OCC(F)F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F
719,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cc(C(=O)[O-])ccc21
720,CCCO[C@H]1C[NH2+][C@H]([C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@@H]([C@H](O)CCC)C2=O)C1
721,CN1C(=O)[C@](c2cccc(-c3cncnc3)c2)(c2cnn(C3CCCC3)c2)N=C1N
722,CN1C(=O)[C@@](c2ccsc2)(c2cccc(-c3cncnc3)c2)N=C1N
723,O=C([C@H]1C[NH2+]C[C@@]12CCCc1cc(Br)ccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1
724,CCOc1cccc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
725,COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1F)[C@@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
726,C#CC[NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C
727,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](Nc2ccccn2)CC1
728,COCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21
729,COc1cccc(C[NH2+]C[C@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N3CCCCS3(=O)=O)c2)c1
730,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccc(C(F)(F)F)c4)cc32)N=C1N
731,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)c1
732,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OCCC(F)(F)F)c3)[C@H]2O)c1
733,COc1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@H](C(C)C)C2=O)c1
734,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N(C)S(C)(=O)=O)c2)c1
735,CC(C)(C)Cc1cnc2c(c1)[C@H]([NH2+]C[C@@H](O)[C@H](Cc1ccc3c(c1)OCO3)NC(=O)c1ccccc1F)CC1(CCC1)O2
736,COc1cc(C(C)(C)C)cc(C2([NH2+]C[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
